b0,b1,b2,b3,b4,b5
249,131,88,252,113,216
109,181,206,219,23,173
186,72,218,155,93,135
177,92,203,161,127,41
36,28,109,163,110,217
118,173,229,96,211,135
28,236,219,122,253,180
136,91,53,73,191,3
122,24,116,147,205,54
231,207,107,199,150,38
206,117,239,189,18,138
74,197,27,14,139,185
165,42,249,140,8,253
225,88,83,33,200,253
55,88,79,81,203,144
183,46,147,92,166,241
113,233,165,178,121,155
220,255,165,120,9,132
193,124,190,36,114,53
173,215,24,212,91,220
41,165,100,121,135,172
252,200,248,127,88,204
17,223,226,181,3,67
8,114,121,77,220,227
213,123,100,4,183,160
179,73,19,243,106,225
246,11,49,113,63,165
174,9,152,177,127,211
164,4,233,160,186,121
18,156,234,199,122,14
212,145,172,54,184,231
98,219,215,77,164,83
217,168,229,248,91,144
201,174,159,120,167,20
209,218,60,181,150,115
30,125,251,60,80,190
104,146,62,86,214,56
108,118,206,237,111,170
198,136,14,229,65,171
130,56,44,86,196,232
110,186,78,162,155,161
71,169,34,200,109,79
78,195,147,174,110,232
190,170,82,32,24,213
3,220,8,101,97,79
135,35,140,221,109,253
70,208,66,236,138,74
245,27,9,11,185,105
42,230,108,11,254,225
32,43,45,4,60,200
166,127,81,252,16,176
98,147,143,70,237,146
234,222,202,13,47,17
204,154,183,247,131,65
76,114,35,237,213,98
212,7,76,32,211,229
28,227,139,123,109,52
182,207,51,111,159,246
143,1,101,152,39,159
197,207,6,151,152,230
79,219,251,133,160,172
153,16,247,234,153,66
7,226,80,195,88,158
113,215,61,180,94,91
41,57,188,110,250,110
168,158,160,87,33,8
93,41,73,76,99,99
239,119,98,149,87,70
0,82,240,8,201,129
95,124,33,20,101,42
47,140,20,141,226,53
211,87,20,240,90,57
137,150,253,126,104,68
62,74,166,59,1,246
184,49,98,199,167,78
201,211,175,116,232,149
58,86,14,152,113,167
205,185,199,218,246,197
137,110,157,102,167,71
225,210,195,52,206,127
63,188,30,10,99,49
31,127,171,20,8,58
33,70,149,34,230,13
75,241,195,33,182,125
59,124,78,180,107,163
46,41,124,180,100,115
47,173,252,136,208,117
92,141,1,117,200,37
23,69,138,82,157,24
199,75,222,211,37,44
253,140,248,93,248,201
80,223,96,157,23,23
74,90,83,25,152,251
255,216,160,5,209,0
148,168,22,48,66,119
138,93,77,25,67,203
226,103,35,95,221,113
5,69,168,130,152,84
71,200,42,199,68,14
210,161,172,193,56,254
46,216,52,173,199,48
214,223,156,109,15,110
201,150,175,126,96,148
63,22,38,26,117,243
157,17,239,74,178,147
3,198,248,102,232,207
234,95,130,25,12,83
233,232,226,114,91,93
217,177,85,251,160,16
169,2,144,104,70,142
74,229,187,11,154,185
47,130,236,140,74,245
235,9,18,57,106,214
230,12,107,241,238,33
178,181,59,195,14,166
121,161,252,249,48,120
239,140,218,141,253,133
208,92,148,137,118,53
101,119,7,133,88,204
129,223,244,53,1,39
8,45,217,68,213,226
188,19,66,98,242,95
73,217,19,117,234,245
18,9,10,209,105,12
166,105,241,254,113,176
61,187,134,90,172,249
128,248,252,24,216,99
221,207,101,87,151,128
78,76,11,187,225,42
163,44,1,124,224,36
123,5,172,184,152,242
215,217,204,69,247,234
145,66,6,162,80,225
88,155,33,215,189,52
74,79,43,27,156,59
175,102,168,151,224,86
67,8,122,121,76,156
227,247,123,97,84,183
32,51,93,7,241,72
193,163,94,57,113,54
229,175,107,152,150,47
214,116,132,125,52,172
79,48,235,159,154,47
15,148,153,142,55,253
183,64,91,82,9,176
209,123,156,164,175,113
176,149,187,150,26,174
115,128,189,236,18,82
226,216,203,77,223,51
213,31,228,11,3,161
56,105,46,206,108,175
190,240,138,41,149,20
126,10,44,49,20,231
170,59,200,22,167,66
97,210,95,52,217,31
61,235,30,82,59,56
214,190,220,98,45,111
84,198,144,62,230,134
43,228,244,35,185,37
106,237,134,10,220,241
13,121,169,196,248,118
184,205,98,223,199,77
6,211,200,236,231,90
251,209,136,164,189,81
178,64,187,218,18,165
146,193,158,206,63,47
182,28,139,115,117,53
245,15,17,9,154,169
127,128,100,12,15,161
225,137,51,61,111,254
70,128,58,228,6,139
160,229,41,27,140,107
173,238,40,210,180,92
195,41,126,124,100,60
111,166,110,137,254,165
112,33,133,133,60,156
142,119,117,189,85,26
64,11,154,1,47,144
44,142,132,245,164,185
25,178,235,251,202,32
167,21,17,218,10,181
145,3,30,168,123,32
76,189,11,242,73,33
219,109,53,182,207,27
111,155,182,143,171,101
136,55,157,71,79,66
211,146,76,238,219,250
173,160,128,217,20,29
234,35,82,21,112,210
5,156,208,159,124,151
20,118,90,45,121,148
196,254,62,184,54,34
199,117,78,213,3,172
8,104,225,78,91,35
185,189,106,250,70,8
154,241,87,137,160,77
121,11,196,233,38,186
109,226,158,211,71,44
242,220,249,205,120,247
196,217,70,189,226,226
83,75,88,243,49,217
255,181,240,11,17,129
58,188,46,130,100,164
95,177,169,11,184,105
42,206,108,15,190,225
138,43,61,20,62,74
38,59,21,246,186,17
98,146,167,70,193,210
238,52,202,183,63,3
94,24,113,51,205,175
231,216,131,197,212,102
148,47,230,36,131,245
180,97,27,47,43,188
156,42,119,100,29,87
163,64,73,114,11,101
209,55,148,175,78,48
147,183,150,235,78,106
51,190,23,234,50,66
23,218,82,69,152,218
159,221,135,5,92,216
129,125,212,36,84,37
168,37,152,69,159,202
159,7,7,24,216,219
221,221,165,85,89,128
1,252,0,48,96,7
143,0,205,152,31,223
195,5,6,120,136,252
213,88,124,1,204,96
55,239,7,66,152,210
71,220,218,197,125,142
132,93,164,169,89,176
97,251,143,48,173,159
144,223,14,157,25,167
75,249,211,32,244,253
25,56,75,238,203,34
175,61,64,158,66,23
58,82,94,152,217,39
221,237,197,82,214,128
204,100,31,239,163,2
137,120,69,100,202,135
191,4,202,24,191,19
210,26,228,211,139,188
237,42,122,204,28,143
227,117,131,117,28,117
11,109,9,54,201,111
111,102,150,151,230,102
67,255,250,96,0,159
0,23,24,2,91,192
89,166,9,249,241,112
241,165,153,185,159,250
255,0,136,24,21,67
194,2,102,80,95,248
137,0,213,104,28,6
67,96,250,119,24,157
91,215,65,164,82,57
168,214,248,92,104,201
110,95,102,185,23,226
234,67,74,26,115,19
157,250,239,80,138,144
149,6,150,8,230,113
91,253,161,160,89,57
9,238,233,114,170,101
192,31,150,3,14,112
121,189,140,250,93,248
153,80,215,224,156,67
23,106,122,86,28,152
115,119,205,245,71,209
2,196,168,78,176,75
163,139,41,109,60,102
206,111,239,190,130,138
36,69,21,170,138,24
5,19,192,138,230,21
11,242,9,33,209,109
52,166,207,49,239,159
178,143,11,197,153,38
159,237,231,2,211,216
76,229,203,251,151,32
174,93,16,185,74,146
227,6,203,120,239,52
218,159,61,135,30,92
219,57,125,190,228,90
43,169,148,40,126,36
76,53,171,231,24,35
219,197,101,166,135,153
228,207,243,191,129,234
12,50,17,231,210,179
196,195,230,190,99,226
63,99,86,23,112,114
85,141,216,29,213,195
84,22,112,34,125,133
92,92,129,105,116,38
101,37,255,141,144,13
222,129,213,36,52,13
167,33,217,221,53,245
79,17,3,154,168,111
128,78,140,11,165,225
41,147,44,126,252,236
40,122,228,76,139,171
245,40,33,12,69,41
234,140,114,5,237,208
146,212,150,204,54,111
231,126,131,212,36,100
37,175,165,152,137,159
213,127,4,4,24,160
163,209,17,100,170,167
176,1,203,128,55,44
7,92,224,209,123,28
164,187,113,178,181,187
195,26,166,123,129,252
172,48,112,231,141,155
205,223,167,213,9,196
9,118,161,101,97,39
135,45,204,220,215,253
124,64,68,106,10,174
17,0,178,168,19,192
66,230,10,75,241,27
33,171,189,56,42,78
196,27,174,163,168,161
104,81,38,72,173,251
80,208,176,156,147,151
118,238,85,106,184,6
2,192,240,78,25,139
179,253,43,224,76,35
11,229,121,35,132,237
108,186,198,242,142,233
197,170,118,152,29,103
195,71,198,114,198,253
206,232,87,170,72,72
27,75,67,179,50,107
255,222,32,5,53,0
143,8,21,153,66,31
226,83,3,88,248,113
216,205,181,223,219,21
5,186,8,154,145,87
134,160,76,225,11,251
41,32,188,109,18,110
202,222,175,13,32,153
205,23,247,202,65,71
26,34,219,149,77,174
3,216,176,101,211,143
148,237,142,58,221,182
141,91,101,193,183,150
59,78,118,179,189,99
234,71,98,26,215,83
140,80,237,232,154,210
87,140,216,77,253,203
208,87,36,136,93,181
73,91,3,97,184,119
58,205,94,143,193,37
134,45,156,244,223,121
61,20,238,74,58,187
22,130,186,100,66,159
170,71,8,26,217,67
141,226,109,211,94,212
241,44,57,172,230,248
251,232,216,162,93,209
89,84,161,224,49,51
7,175,248,200,128,223
84,29,16,35,74,133
115,4,133,248,180,144
211,54,156,255,103,120
23,212,194,68,62,90
166,57,129,246,252,49
104,103,166,79,201,251
135,112,172,213,144,252
30,152,99,39,207,125
199,148,86,206,40,111
180,78,139,43,165,60
41,142,100,125,191,172
90,8,233,145,90,126
161,156,33,63,101,46
23,140,178,77,243,219
209,229,164,179,153,179
239,251,226,128,163,68
17,114,162,165,193,65
150,34,62,117,86,61
0,118,72,13,123,65
196,178,54,179,215,99
228,87,99,168,87,104
72,86,75,72,123,51
76,191,243,242,1,225
208,51,52,135,255,52
192,31,62,3,30,48
123,55,140,191,77,242
19,209,210,228,180,203
179,63,43,254,28,32
51,101,7,247,136,193
77,94,35,193,53,102
47,7,244,152,193,55
222,47,69,52,146,143
54,197,159,110,159,22
167,26,97,219,159,53
175,31,24,155,27,215
187,164,74,169,171,0
120,56,12,198,193,254
238,48,42,183,132,3
76,160,115,241,13,225
169,211,56,116,254,205
56,47,206,196,135,174
180,200,163,63,81,126
16,164,50,145,167,198
185,198,226,246,235,73
106,51,102,23,247,242
65,65,218,34,53,149
87,30,0,91,48,9
191,129,122,12,36,145
229,182,179,155,99,239
183,98,139,87,69,48
82,143,136,197,141,94
157,193,39,86,45,208
116,212,141,60,53,206
103,23,191,218,74,5
155,16,159,186,151,10
134,89,4,249,232,184
242,82,217,216,205,245
223,209,21,4,170,8
176,17,83,130,160,236
65,26,234,43,138,20
45,18,36,202,213,191
12,26,25,227,147,243
110,225,246,171,49,96
63,167,6,9,216,241
117,217,165,21,249,138
16,253,18,152,74,199
203,14,199,57,174,222
248,173,40,208,204,92
159,233,119,2,101,88
95,129,201,12,55,105
231,86,115,208,125,228
140,83,181,232,235,18
90,58,217,150,141,254
101,208,63,148,134,14
52,241,183,57,187,94
250,177,40,131,172,84
104,232,46,90,68,185
154,178,255,131,200,12
103,65,239,210,50,132
215,196,188,70,178,106
227,222,11,101,49,55
143,175,77,136,147,221
86,229,64,107,130,14
44,81,180,232,187,58
82,190,152,194,39,222
85,197,56,22,142,194
101,174,95,152,185,15
210,233,132,202,124,191
28,114,27,109,211,182
212,235,108,58,54,230
151,107,230,86,35,248
117,96,205,7,31,200
219,7,93,184,209,90
220,161,141,113,61,197
174,86,152,184,103,210
207,196,207,134,191,140
226,13,251,81,208,176
180,147,147,54,238,255
106,168,22,0,66,112
10,93,129,25,92,43
225,100,35,39,165,125
201,132,87,124,168,84
112,72,45,139,68,221
50,189,79,194,67,134
90,108,249,158,248,255
40,216,28,93,195,105
86,118,96,125,127,12
68,25,234,163,242,1
97,208,39,52,133,223
52,149,31,54,11,31
113,59,21,174,186,24
162,147,209,70,228,162
235,177,74,43,163,20
41,122,36,100,149,175
182,24,139,115,213,53
228,15,19,161,154,233
63,138,110,13,30,177
203,35,183,61,107,94
70,49,58,247,174,137
72,165,99,81,135,112
188,213,146,124,30,220
99,45,111,124,198,148
126,230,44,43,244,228
33,59,165,46,169,140
160,125,241,12,81,169
232,184,114,82,205,216
207,213,223,132,21,12
162,9,241,81,113,160
165,185,17,154,234,191
138,2,13,16,81,202
136,183,5,83,88,128
241,212,25,180,35,251
37,96,189,135,18,92
218,217,125,141,228,93
211,169,84,232,96,58
79,6,155,152,231,175
219,200,133,167,84,153
208,55,244,135,65,52
210,47,60,212,158,124
55,60,103,94,111,209
62,132,174,36,176,181
179,147,27,238,251,162
168,169,64,80,98,8
143,81,85,144,160,30
145,3,38,168,125,224
76,83,11,232,249,34
88,237,89,218,193,245
142,49,29,183,171,91
72,49,179,71,187,242
202,161,207,1,55,152
47,79,196,147,134,182
236,227,106,251,118,8
181,113,83,5,160,248
153,24,215,235,220,66
37,106,85,134,24,28
243,195,121,230,116,243
253,57,224,78,243,11
169,249,40,112,236,77
154,235,223,138,37,13
21,137,202,29,119,19
69,90,242,129,137,196
61,118,166,69,97,250
135,48,132,223,148,189
14,50,73,183,219,123
69,180,178,155,51,199
191,230,202,3,239,16
98,154,143,71,133,146
204,158,207,247,47,129
92,140,33,117,229,37
19,141,138,237,221,10
213,73,12,3,105,224
118,115,13,125,249,196
80,246,168,153,96,87
231,8,67,217,74,101
227,31,147,123,14,244
185,169,50,248,111,200
206,135,95,164,209,9
188,169,122,112,100,157
143,183,93,139,81,93
48,161,79,145,35,142
173,109,160,198,217,30
237,235,42,210,60,12
214,97,252,127,48,108
31,142,227,13,171,121
216,52,245,199,57,22
222,234,109,42,30,204
19,47,226,252,131,72
116,115,77,45,243,204
209,231,252,179,192,115
230,13,227,241,211,97
180,247,59,57,94,190
225,34,43,45,84,60
192,38,126,5,252,48
144,103,150,143,206,101
135,191,156,202,15,127
17,148,26,190,35,130
53,108,87,6,232,88
234,73,218,27,117,147
181,30,235,11,42,57
60,22,238,98,106,191
94,2,17,48,82,175
136,192,141,94,21,193
50,22,47,210,116,132
221,52,189,79,50,67
159,218,111,5,158,152
159,39,215,29,196,91
86,169,176,96,123,143
12,173,153,240,223,241
157,1,191,72,58,19
70,146,242,230,201,203
239,119,34,149,93,70
1,66,240,34,73,133
91,124,129,180,116,59
45,38,188,205,226,127
211,92,4,241,96,185
167,18,249,218,200,245
143,89,29,145,235,94
178,49,35,215,173,100
72,199,171,94,200,49
47,71,172,146,200,246
207,89,111,145,230,142
179,229,163,227,153,99
111,231,118,131,213,100
100,7,175,160,200,137
31,85,107,16,6,58
128,246,132,25,100,163
231,177,99,203,167,103
41,215,220,116,69,109
42,134,204,4,239,224
186,131,18,132,122,196
172,142,176,245,163,153
25,111,235,230,130,35
228,85,99,168,7,104
64,214,74,28,123,19
108,186,246,242,137,105
197,102,118,135,253,100
192,71,190,10,202,49
15,23,169,154,72,127
155,76,15,179,225,139
227,61,35,126,77,116
59,197,38,166,141,225
229,211,51,148,255,238
56,2,182,192,67,110
10,118,177,29,99,171
71,104,50,214,71,204
122,199,236,142,194,245
174,73,24,187,107,210
182,36,195,117,190,117
26,61,11,150,73,46
123,108,188,182,242,115
105,221,246,117,81,125
0,164,72,17,171,66
184,50,66,199,218,78
197,155,174,159,168,167
8,81,217,72,181,227
83,19,112,250,245,152
137,31,213,107,4,6
56,160,246,209,25,108
171,230,240,35,233,133
98,124,135,92,116,209
109,60,166,206,113,239
189,178,138,91,197,25
166,139,249,229,32,243
141,25,237,203,242,215
33,204,93,55,233,79
66,99,146,95,110,217
22,173,234,96,210,31
28,211,27,124,251,180
120,171,44,208,60,252
134,120,116,252,205,56
127,206,204,7,175,224
200,131,31,84,123,16
44,186,132,242,132,185
196,178,246,179,201,99
231,103,99,215,215,100
68,87,170,168,72,0
75,64,11,50,1,63
208,46,4,132,176,180
179,147,51,238,255,226
168,3,64,64,114,10
13,209,17,212,170,180
48,3,39,128,125,204
12,87,225,232,67,50
74,127,219,28,5,187
96,154,183,23,131,90
76,113,155,237,191,162
218,9,77,145,99,222
167,101,33,215,141,52
77,207,43,215,156,36
79,101,171,151,152,46
79,196,187,134,178,172
227,192,251,102,24,183
243,211,65,228,242,51
185,215,234,244,66,9
42,81,108,24,166,227
209,235,100,178,55,179
215,75,228,83,35,168
253,104,88,70,73,202
251,119,8,181,89,83
1,224,248,51,24,199
251,222,192,165,46,17
140,178,189,243,194,81
230,88,179,249,211,224
244,227,25,59,123,238
180,162,163,49,65,127
162,36,9,85,161,96
25,39,3,237,216,98
213,207,76,23,147,226
78,227,91,171,113,168
53,184,71,26,202,219
143,13,173,153,216,223
245,221,1,21,72,42
3,68,16,114,162,141
193,69,214,34,148,117
70,45,2,244,200,73
63,75,110,19,54,178
255,99,200,23,103,66
87,210,88,68,217,202
189,247,2,81,88,88
161,201,209,55,116,175
85,48,144,15,150,129
142,100,61,191,166,90
9,249,145,112,254,165
152,33,159,197,63,6
142,24,229,179,219,155
229,175,163,152,137,111
213,102,132,7,228,160
195,177,30,107,171,62
40,62,52,70,55,42
247,92,9,81,97,96
167,39,17,221,218,181
85,131,0,28,120,3
108,192,118,254,13,104
49,198,71,182,250,203
104,143,54,85,159,120
31,20,195,26,62,123
150,60,174,118,112,189
125,146,68,94,218,169
45,128,108,220,14,253
97,168,71,56,74,222
203,13,47,57,204,158
247,247,41,65,92,98
33,111,85,38,144,13
230,129,211,228,52,227
167,59,105,222,182,117
35,125,13,116,73,197
43,118,140,53,101,231
7,147,216,206,229,223
171,149,8,46,9,68
177,98,179,167,67,233
210,98,116,223,93,61
17,78,74,163,187,1
106,184,38,2,197,240
78,145,139,166,189,41
226,76,115,91,237,241
162,209,185,76,186,227
242,139,97,197,55,54
143,95,101,145,23,158
170,79,32,27,157,3
175,72,104,147,78,86
243,184,105,234,206,114
15,189,209,138,84,189
24,50,75,199,219,38
197,189,238,154,82,167
152,193,207,222,55,133
55,76,143,83,245,144
225,30,155,43,39,188
61,202,102,87,31,248
91,0,201,184,31,122
195,20,142,122,53,188
151,26,118,91,157,121
175,68,248,146,184,214
194,220,110,77,110,187
198,162,166,225,65,235
34,50,61,87,214,64
68,122,10,172,145,0
246,168,25,96,67,231
10,99,217,31,101,235
23,146,58,78,214,155
172,103,168,239,200,90
135,73,132,211,124,188
244,114,121,45,220,236
213,122,252,4,136,96
181,79,19,3,154,248
111,136,206,141,95,165
193,9,150,41,126,116
100,61,47,166,76,137
251,245,112,161,5,145
40,158,172,87,32,232
93,26,73,75,155,99
47,183,124,139,84,117
48,45,15,132,201,140
191,125,242,20,81,210
40,180,212,83,60,40
254,100,88,63,169,198
8,118,241,77,105,163
198,121,102,252,231,232
123,194,76,166,91,241
249,161,176,249,59,152
238,175,218,160,133,129
20,156,42,55,100,23
87,162,80,73,88,139
97,213,55,52,15,95
33,145,29,62,171,78
32,51,181,7,235,8
194,57,94,86,225,56
107,46,206,60,175,182
112,139,125,149,52,94
15,41,49,156,111,191
110,138,22,165,18,97
138,223,61,13,30,73
203,59,119,62,181,94
35,1,53,120,47,4
196,152,190,183,210,35
68,213,114,188,5,194
96,150,95,22,121,26
124,235,156,122,47,108
148,150,246,54,105,119
126,101,84,63,128,38
12,5,241,224,145,179
22,187,250,98,160,159
65,23,18,42,90,212
25,140,35,253,229,96
83,135,8,236,217,90
253,225,136,83,61,72
254,67,88,58,113,198
157,182,231,91,107,209
182,36,187,117,178,181
27,195,11,166,121,41
252,236,112,122,237,140
138,221,245,13,81,9
192,169,118,16,101,114
143,133,197,140,150,157
246,103,81,127,208,164
4,145,160,182,185,19
98,234,247,74,9,83
17,96,250,167,24,129
219,212,53,164,39,25
165,219,249,149,160,254
25,24,51,235,199,226
38,195,85,238,112,18
189,130,194,92,78,89
107,185,230,42,243,244
9,225,33,115,45,37
252,205,144,127,222,140
5,37,224,141,147,21
222,250,21,40,146,12
86,209,232,108,178,78
243,219,169,229,168,115
152,77,239,203,210,135
36,196,221,190,189,90
34,65,149,90,62,1
150,48,62,119,134,61
76,246,67,249,122,96
228,159,27,183,27,171
91,168,49,168,71,184
74,202,203,15,15,57
153,158,255,255,40,0
28,64,3,106,0,118
16,13,114,129,197,196
54,150,167,102,97,215
255,52,64,31,42,3
28,16,123,98,140,183
69,243,82,145,240,198
177,158,227,191,43,106
28,54,19,103,114,247
213,201,68,23,98,162
87,65,88,82,33,200
213,55,92,15,81,97
144,167,62,145,222,38
181,53,227,15,19,121
154,244,255,137,56,13
110,193,198,174,54,224
183,107,19,86,58,240
118,137,141,101,125,199
132,86,204,168,111,240
78,129,139,164,61,41
166,76,121,251,236,240
162,249,145,72,254,163
88,33,113,197,37,182
141,155,101,223,183,149
11,78,9,51,177,111
235,166,130,41,228,84
115,168,45,232,68,210
74,188,219,2,125,184
92,90,201,105,143,102
125,151,252,94,64,105
58,14,110,145,190,166
186,33,226,149,51,70
15,242,241,129,201,188
55,122,103,84,159,208
55,4,135,88,180,209
211,60,180,254,115,56
61,254,198,80,46,248
132,168,212,176,92,51
137,103,237,103,194,199
198,78,198,251,174,232
168,170,80,80,24,136
131,213,84,100,0,47
160,4,137,0,181,104
19,6,66,248,250,72
216,155,93,215,177,84
75,160,43,41,4,60
104,166,110,81,254,184
176,34,211,133,76,236
131,250,244,96,137,47
21,108,154,6,247,144
233,78,154,99,167,159
105,207,22,119,154,125
79,156,67,143,106,109
150,30,222,115,45,61
252,206,80,127,184,140
10,213,225,12,19,41
226,252,115,72,109,243
78,209,243,172,177,232
243,178,89,235,217,242
37,241,213,145,180,30
187,35,34,189,125,66
68,66,90,170,89,128
25,252,3,240,96,97
143,15,61,153,158,95
255,57,0,30,232,3
42,64,124,26,12,99
145,239,110,178,150,163
198,97,102,255,39,232
29,194,67,86,90,112
121,157,140,255,93,248
17,80,194,160,158,65
23,58,42,94,148,25
38,35,237,245,98,209
7,76,168,211,240,92
225,137,123,61,100,190
71,178,58,203,214,143
36,101,157,175,159,88
143,17,213,154,180,31
131,35,12,125,121,236
68,242,234,185,202,2
247,16,73,90,139,97
133,55,60,143,94,117
145,61,30,174,75,32
187,61,18,190,74,194
59,14,86,185,184,98
250,207,72,143,147,85
142,240,29,169,131,88
124,113,204,109,183,238
219,66,173,178,64,219
218,29,165,147,89,158
241,255,41,176,28,123
131,108,172,118,240,237
105,154,198,127,142,252
13,168,97,216,79,53
203,159,23,47,26,92
155,153,119,175,229,72
131,131,84,108,112,46
237,132,170,220,176,13
115,129,197,236,54,146
231,102,203,215,239,36
66,157,170,71,88,26
209,195,140,182,109,243
126,209,244,44,177,36
243,173,185,232,218,242
93,137,217,93,117,225
69,19,34,138,253,69
8,66,137,74,69,99
26,135,123,132,212,172
188,48,242,103,153,223
207,245,7,129,8,204
41,95,228,97,3,175
40,104,156,78,87,107
184,86,42,200,116,15
77,33,147,205,62,231
206,43,199,180,38,203
37,239,61,146,158,94
199,57,46,222,236,173
42,240,204,9,159,225
127,3,36,24,125,163
204,89,103,233,231,194
115,198,93,230,249,83
232,224,226,91,27,89
187,177,250,171,176,128
43,148,4,46,32,164
181,17,179,10,187,249
2,160,232,65,26,74
43,155,20,47,186,36
138,149,181,6,27,8
243,185,89,234,225,242
11,49,209,63,180,174
11,48,177,63,147,174
14,232,177,170,83,184
24,234,195,218,14,101
145,191,158,186,15,34
145,157,70,191,66,226
18,75,82,219,48,205
191,159,218,15,5,145
152,158,191,215,34,4
93,80,169,64,144,98
22,143,82,101,144,223
158,157,15,39,73,157
211,127,84,244,16,57
34,134,237,68,234,194
186,14,66,145,186,70
186,154,226,135,139,68
205,50,191,207,194,7
134,80,204,248,159,248
215,0,220,88,29,105
195,70,118,114,253,125
200,68,87,74,168,83
0,72,248,11,88,193
49,222,47,181,52,139
15,53,57,159,14,255
25,168,27,248,67,160
202,105,31,30,107,27
62,59,190,54,170,55
96,23,87,2,80,88
88,137,201,213,119,116
5,85,32,128,13,20
1,202,32,55,21,7
90,8,209,145,92,190
161,114,33,37,213,45
148,12,222,33,253,53
48,79,15,139,153,141
47,253,204,128,87,244
8,65,33,74,45,35
20,205,122,63,196,150
6,182,112,227,125,155
116,95,181,41,11,12
105,57,238,110,242,190
169,194,32,118,85,13
120,9,196,193,118,190
37,98,53,135,87,28
208,91,124,137,180,117
123,45,4,188,200,178
127,83,220,16,229,98
155,135,71,172,210,200
252,207,88,127,145,204
14,183,225,163,67,57
114,126,229,220,43,149
100,46,7,164,176,201
179,159,123,239,20,162
154,49,71,151,162,206
73,79,187,99,138,183
109,3,86,200,112,111
77,142,147,221,166,229
89,235,129,242,44,49
212,231,180,59,203,38
167,61,225,222,83,53
56,255,14,216,25,173
195,248,214,96,220,127
29,108,27,70,227,178
235,107,202,54,39,23
117,218,85,21,152,10
31,193,19,6,42,248
244,8,217,33,93,237
33,82,205,32,207,205
31,135,203,12,199,57
254,222,240,45,41,132
204,124,191,236,114,2
237,208,74,212,139,12
53,57,231,14,243,217
169,229,248,115,144,205
238,159,210,167,4,193
216,190,53,210,55,20
215,90,60,81,150,104
190,126,82,60,56,214
102,220,127,237,108,2
198,224,78,235,11,170
57,40,22,236,66,106
234,94,10,25,49,19
239,170,226,136,11,69
65,50,130,47,196,84
134,168,52,224,71,59
10,222,185,13,34,233
205,74,119,195,29,70
123,66,252,178,72,115
219,77,229,179,211,155
228,239,163,186,137,106
133,102,4,135,240,180
193,147,62,62,254,54
40,55,116,71,85,42
208,12,12,129,225,244
51,49,39,255,173,192
8,214,1,92,112,33
109,133,38,220,141,237
117,210,197,20,206,138
63,165,22,9,138,113
125,29,164,75,89,171
49,248,63,176,198,11
158,241,47,41,172,156
120,247,108,217,86,253
224,104,83,14,72,249
187,88,250,177,216,131
181,212,107,20,46,58
36,182,149,179,102,27
247,243,161,65,233,34
50,109,87,222,192,69
46,10,140,177,5,243
168,145,232,86,178,72
99,219,79,101,179,151
155,238,79,162,187,137
66,173,98,64,199,90
30,209,147,44,190,252
242,40,121,212,76,244
43,249,36,32,237,165
26,217,139,141,253,45
208,76,212,139,252,53
32,103,13,15,217,201
133,247,124,145,84,118
160,45,97,4,199,40
190,220,82,45,104,212
198,92,62,249,102,40
231,244,91,193,41,166
44,121,244,236,241,58
249,174,136,248,165,88
209,129,220,188,53,114
103,5,223,216,149,5
214,8,148,113,86,45
160,116,217,13,61,233
206,82,119,184,221,74
221,67,13,66,121,194
92,246,89,121,121,228
228,243,187,185,234,170
242,0,9,208,1,116
128,37,52,5,143,32
157,157,23,95,74,81
19,24,170,251,208,8
164,129,81,180,32,187
37,18,189,138,194,93
14,89,73,185,227,122
243,116,137,245,53,113
15,5,169,152,152,127
215,204,4,71,224,170
195,16,14,122,129,188
132,58,116,166,157,49
231,79,179,211,139,228
237,35,186,205,106,143
198,5,134,240,156,233
151,122,126,84,156,56
55,102,199,87,238,208
66,172,138,64,245,26
25,11,147,233,46,226
108,171,94,240,49,41
135,172,124,200,236,127
90,236,17,138,226,189
11,66,73,50,91,111
217,182,133,251,100,144
183,182,147,75,102,243
55,233,255,66,112,18
93,130,217,92,77,225
107,211,38,36,253,245
184,81,26,200,171,143
80,45,144,132,222,148
189,38,50,77,247,219
209,69,164,162,153,177
71,251,162,192,169,78
16,99,178,143,107,197
150,38,158,117,231,61
19,222,74,229,59,11
142,185,45,162,236,217
74,253,227,8,83,121
72,244,227,89,59,113
238,181,178,163,27,193
123,166,36,169,245,176
113,27,141,171,173,216
40,213,196,92,22,169
98,96,103,95,15,209
25,132,171,252,176,32
115,133,13,236,137,210
245,116,201,5,63,104
142,22,85,178,120,27
220,195,165,126,105,132
62,124,166,60,113,246
109,177,126,219,164,45
169,164,216,121,189,204
250,87,248,152,64,215
202,28,71,19,106,218
246,13,137,113,221,101
181,71,155,2,207,184
79,138,203,141,15,45
201,156,215,127,124,84
20,104,34,46,69,84
186,128,50,132,7,196
160,198,177,30,227,171
43,104,60,54,70,103
122,255,212,136,4,53
64,167,2,17,216,82
181,200,195,23,94,122
81,60,152,174,119,208
189,68,146,66,182,218
67,109,154,118,223,157
109,15,70,201,146,239
126,202,148,47,6,36
152,245,183,217,27,69
235,178,146,43,198,212
38,236,37,234,229,146
11,158,209,47,44,172
156,240,247,121,153,84
255,224,56,3,6,192
120,238,12,218,177,253
131,176,92,107,137,110
45,102,180,199,227,62
195,126,46,116,52,189
39,50,77,223,219,213
5,164,8,153,161,87
249,32,64,237,10,26
201,19,143,106,237,150
10,222,113,13,61,169
206,88,119,185,205,74
